source,target,combined_score
CSK,KDR,916
TGFB1,KDR,521
TGFB1,KDR,521
EPOR,KDR,738
EPOR,KDR,738
PIK3R2,KDR,885
PIK3R2,KDR,885
HGF,KDR,875
HGF,KDR,875
CSF3,KDR,528
CSF3,KDR,528
CCL2,KDR,532
CCL2,KDR,532
CCND1,KDR,582
CCND1,KDR,582
GAPDH,KDR,647
GAPDH,KDR,647
NANOG,KDR,586
NANOG,KDR,586
MAPK14,KDR,924
MAPK14,KDR,924
FGF23,KDR,749
FGF23,KDR,749
PLCG1,KDR,989
PLCG1,KDR,989
EREG,KDR,691
EREG,KDR,691
BMP4,KDR,733
BMP4,KDR,733
EPO,KDR,567
EPO,KDR,567
KRAS,KDR,754
KRAS,KDR,754
POU5F1,KDR,606
POU5F1,KDR,606
THBS1,KDR,891
THBS1,KDR,891
CDH1,KDR,644
CDH1,KDR,644
PDGFRB,KDR,570
PDGFRB,KDR,570
FLT4,KDR,988
FLT4,KDR,988
PIK3R3,KDR,873
PIK3R3,KDR,873
GAB1,KDR,920
GAB1,KDR,920
IL1B,KDR,627
IL1B,KDR,627
CD4,PIK3CA,927
CD4,PIK3CA,927
GNA11,PIK3CA,957
GNA11,PIK3CA,957
FGF4,PIK3CA,625
FGF4,PIK3CA,625
NGFR,PIK3CA,906
NGFR,PIK3CA,906
VCL,PIK3CA,924
VCL,PIK3CA,924
MAPK1,PIK3CA,603
MAPK1,PIK3CA,603
NFKBIA,PIK3CA,931
NFKBIA,PIK3CA,931
CSK,PIK3CA,916
CSK,PIK3CA,916
EPOR,PIK3CA,690
EPOR,PIK3CA,690
PIK3R2,PIK3CA,999
PIK3R2,PIK3CA,999
HGF,PIK3CA,938
HGF,PIK3CA,938
IL2,PIK3CA,919
IL2,PIK3CA,919
CCND1,PIK3CA,687
CCND1,PIK3CA,687
IFNG,PIK3CA,913
IFNG,PIK3CA,913
GAPDH,PIK3CA,505
GAPDH,PIK3CA,505
HBEGF,PIK3CA,915
HBEGF,PIK3CA,915
IL4,PIK3CA,934
IL4,PIK3CA,934
IL5,PIK3CA,905
IL5,PIK3CA,905
NR3C1,PIK3CA,922
NR3C1,PIK3CA,922
PLEK,PIK3CA,605
PLEK,PIK3CA,605
FGF23,PIK3CA,521
FGF23,PIK3CA,521
PLCG1,PIK3CA,884
PLCG1,PIK3CA,884
EREG,PIK3CA,681
EREG,PIK3CA,681
RAC2,PIK3CA,771
RAC2,PIK3CA,771
RAF1,PIK3CA,914
RAF1,PIK3CA,914
EPO,PIK3CA,636
EPO,PIK3CA,636
KRAS,PIK3CA,999
KRAS,PIK3CA,999
PDGFRA,PIK3CA,976
PDGFRA,PIK3CA,976
CDK4,PIK3CA,693
CDK4,PIK3CA,693
MDM2,PIK3CA,617
MDM2,PIK3CA,617
CDH1,PIK3CA,953
CDH1,PIK3CA,953
PDGFRB,PIK3CA,961
PDGFRB,PIK3CA,961
FLT4,PIK3CA,954
FLT4,PIK3CA,954
SMAD2,PIK3CA,637
SMAD2,PIK3CA,637
PIK3R3,PIK3CA,999
PIK3R3,PIK3CA,999
GAB1,PIK3CA,924
GAB1,PIK3CA,924
MAPK3,PIK3CA,626
MAPK3,PIK3CA,626
EP300,PIK3CA,567
EP300,PIK3CA,567
IL1B,PIK3CA,919
IL1B,PIK3CA,919
AKT3,PIK3CA,936
AKT3,PIK3CA,936
KDR,PIK3CA,976
KDR,PIK3CA,976
CD4,CBL,958
CD4,CBL,958
FGF4,CBL,609
FGF4,CBL,609
CSK,CBL,859
CSK,CBL,859
EPOR,CBL,956
EPOR,CBL,956
PIK3R2,CBL,978
PIK3R2,CBL,978
HGF,CBL,937
HGF,CBL,937
IL2,CBL,934
IL2,CBL,934
IFNG,CBL,914
IFNG,CBL,914
GAPDH,CBL,503
GAPDH,CBL,503
MAPK14,CBL,609
MAPK14,CBL,609
HBEGF,CBL,687
HBEGF,CBL,687
IL4,CBL,917
IL4,CBL,917
FGF23,CBL,600
FGF23,CBL,600
PLCG1,CBL,999
PLCG1,CBL,999
EREG,CBL,696
EREG,CBL,696
RAF1,CBL,557
RAF1,CBL,557
EPO,CBL,925
EPO,CBL,925
PDGFRA,CBL,851
PDGFRA,CBL,851
MDM2,CBL,529
MDM2,CBL,529
CDH1,CBL,628
CDH1,CBL,628
PDGFRB,CBL,980
PDGFRB,CBL,980
PIK3R3,CBL,786
PIK3R3,CBL,786
MAPK3,CBL,538
MAPK3,CBL,538
KDR,CBL,983
KDR,CBL,983
PIK3CA,CBL,972
PIK3CA,CBL,972
NGFR,FGF2,807
NGFR,FGF2,807
MAPK1,FGF2,942
MAPK1,FGF2,942
TIMP1,FGF2,963
TIMP1,FGF2,963
MMP2,FGF2,969
MMP2,FGF2,969
TGFB1,FGF2,978
TGFB1,FGF2,978
PIK3R2,FGF2,639
PIK3R2,FGF2,639
HGF,FGF2,929
HGF,FGF2,929
SERPINE1,FGF2,609
SERPINE1,FGF2,609
CSF3,FGF2,692
CSF3,FGF2,692
CCL2,FGF2,687
CCL2,FGF2,687
IL2,FGF2,601
IL2,FGF2,601
CCND1,FGF2,651
CCND1,FGF2,651
IFNG,FGF2,735
IFNG,FGF2,735
GAPDH,FGF2,764
GAPDH,FGF2,764
NANOG,FGF2,981
NANOG,FGF2,981
HBEGF,FGF2,666
HBEGF,FGF2,666
IL4,FGF2,616
IL4,FGF2,616
IL5,FGF2,556
IL5,FGF2,556
FGF23,FGF2,506
FGF23,FGF2,506
PLCG1,FGF2,753
PLCG1,FGF2,753
SNAI1,FGF2,559
SNAI1,FGF2,559
BMP4,FGF2,870
BMP4,FGF2,870
SOX9,FGF2,661
SOX9,FGF2,661
LIF,FGF2,981
LIF,FGF2,981
EPO,FGF2,580
EPO,FGF2,580
KRAS,FGF2,954
KRAS,FGF2,954
PDGFRA,FGF2,861
PDGFRA,FGF2,861
POU5F1,FGF2,982
POU5F1,FGF2,982
THBS1,FGF2,906
THBS1,FGF2,906
CDH1,FGF2,652
CDH1,FGF2,652
PDGFRB,FGF2,876
PDGFRB,FGF2,876
FLT4,FGF2,888
FLT4,FGF2,888
SMAD2,FGF2,640
SMAD2,FGF2,640
GAB1,FGF2,594
GAB1,FGF2,594
MAPK3,FGF2,968
MAPK3,FGF2,968
IL1A,FGF2,730
IL1A,FGF2,730
IL1B,FGF2,785
IL1B,FGF2,785
EPCAM,FGF2,538
EPCAM,FGF2,538
IL7,FGF2,565
IL7,FGF2,565
KDR,FGF2,937
KDR,FGF2,937
PIK3CA,FGF2,651
PIK3CA,FGF2,651
CBL,FGF2,658
CBL,FGF2,658
MMP2,WNT5A,623
MMP2,WNT5A,623
CCND1,WNT5A,648
CCND1,WNT5A,648
GAPDH,WNT5A,547
GAPDH,WNT5A,547
SNAI1,WNT5A,532
SNAI1,WNT5A,532
BMP4,WNT5A,746
BMP4,WNT5A,746
SOX9,WNT5A,657
SOX9,WNT5A,657
RAC2,WNT5A,762
RAC2,WNT5A,762
CDH1,WNT5A,615
CDH1,WNT5A,615
AXIN1,WNT5A,820
AXIN1,WNT5A,820
FGF2,WNT5A,579
FGF2,WNT5A,579
CD4,STAT3,793
CD4,STAT3,793
TNFRSF1A,STAT3,860
TNFRSF1A,STAT3,860
MAPK1,STAT3,996
MAPK1,STAT3,996
NFKBIA,STAT3,706
NFKBIA,STAT3,706
TIMP1,STAT3,952
TIMP1,STAT3,952
MMP2,STAT3,975
MMP2,STAT3,975
CSK,STAT3,738
CSK,STAT3,738
TGFB1,STAT3,963
TGFB1,STAT3,963
EPOR,STAT3,735
EPOR,STAT3,735
HGF,STAT3,861
HGF,STAT3,861
CSF3,STAT3,883
CSF3,STAT3,883
CCL2,STAT3,889
CCL2,STAT3,889
IL2,STAT3,970
IL2,STAT3,970
CCND1,STAT3,995
CCND1,STAT3,995
CDKN1B,STAT3,623
CDKN1B,STAT3,623
IFNG,STAT3,810
IFNG,STAT3,810
GAPDH,STAT3,761
GAPDH,STAT3,761
NANOG,STAT3,998
NANOG,STAT3,998
MAPK14,STAT3,962
MAPK14,STAT3,962
IL4,STAT3,890
IL4,STAT3,890
IL5,STAT3,595
IL5,STAT3,595
NR3C1,STAT3,992
NR3C1,STAT3,992
PLCG1,STAT3,586
PLCG1,STAT3,586
SNAI1,STAT3,779
SNAI1,STAT3,779
BMP4,STAT3,533
BMP4,STAT3,533
LIF,STAT3,978
LIF,STAT3,978
RAF1,STAT3,650
RAF1,STAT3,650
EPO,STAT3,603
EPO,STAT3,603
KRAS,STAT3,739
KRAS,STAT3,739
CCNB1,STAT3,559
CCNB1,STAT3,559
PDGFRA,STAT3,929
PDGFRA,STAT3,929
CDK4,STAT3,723
CDK4,STAT3,723
MDM2,STAT3,529
MDM2,STAT3,529
POU5F1,STAT3,976
POU5F1,STAT3,976
TLR2,STAT3,650
TLR2,STAT3,650
CDH1,STAT3,718
CDH1,STAT3,718
PDGFRB,STAT3,982
PDGFRB,STAT3,982
SMAD2,STAT3,726
SMAD2,STAT3,726
GAB1,STAT3,522
GAB1,STAT3,522
MAPK3,STAT3,985
MAPK3,STAT3,985
EP300,STAT3,999
EP300,STAT3,999
IL1A,STAT3,852
IL1A,STAT3,852
IL1B,STAT3,938
IL1B,STAT3,938
IL7,STAT3,569
IL7,STAT3,569
KDR,STAT3,837
KDR,STAT3,837
PIK3CA,STAT3,950
PIK3CA,STAT3,950
CBL,STAT3,565
CBL,STAT3,565
FGF2,STAT3,966
FGF2,STAT3,966
FGF4,FGF10,598
FGF4,FGF10,598
NGFR,FGF10,685
NGFR,FGF10,685
MAPK1,FGF10,914
MAPK1,FGF10,914
HGF,FGF10,752
HGF,FGF10,752
FGF23,FGF10,583
FGF23,FGF10,583
PLCG1,FGF10,640
PLCG1,FGF10,640
BMP4,FGF10,830
BMP4,FGF10,830
SOX9,FGF10,698
SOX9,FGF10,698
KRAS,FGF10,927
KRAS,FGF10,927
PDGFRA,FGF10,775
PDGFRA,FGF10,775
PDGFRB,FGF10,763
PDGFRB,FGF10,763
FLT4,FGF10,742
FLT4,FGF10,742
GAB1,FGF10,516
GAB1,FGF10,516
MAPK3,FGF10,933
MAPK3,FGF10,933
KDR,FGF10,834
KDR,FGF10,834
PIK3CA,FGF10,562
PIK3CA,FGF10,562
CBL,FGF10,622
CBL,FGF10,622
FGF2,FGF10,608
FGF2,FGF10,608
WNT5A,FGF10,596
WNT5A,FGF10,596
CD4,ICAM1,959
CD4,ICAM1,959
TNFRSF1A,ICAM1,653
TNFRSF1A,ICAM1,653
NFKBIA,ICAM1,744
NFKBIA,ICAM1,744
TIMP1,ICAM1,635
TIMP1,ICAM1,635
MMP2,ICAM1,611
MMP2,ICAM1,611
TGFB1,ICAM1,538
TGFB1,ICAM1,538
HGF,ICAM1,533
HGF,ICAM1,533
SERPINE1,ICAM1,718
SERPINE1,ICAM1,718
CSF3,ICAM1,627
CSF3,ICAM1,627
CCL2,ICAM1,874
CCL2,ICAM1,874
IL2,ICAM1,733
IL2,ICAM1,733
IFNG,ICAM1,738
IFNG,ICAM1,738
GAPDH,ICAM1,753
GAPDH,ICAM1,753
IL4,ICAM1,733
IL4,ICAM1,733
IL5,ICAM1,650
IL5,ICAM1,650
PLCG1,ICAM1,851
PLCG1,ICAM1,851
RAC2,ICAM1,589
RAC2,ICAM1,589
KRAS,ICAM1,850
KRAS,ICAM1,850
MDM2,ICAM1,662
MDM2,ICAM1,662
TLR2,ICAM1,677
TLR2,ICAM1,677
CDH1,ICAM1,561
CDH1,ICAM1,561
MAPK3,ICAM1,610
MAPK3,ICAM1,610
IL1A,ICAM1,723
IL1A,ICAM1,723
IL1B,ICAM1,874
IL1B,ICAM1,874
IL7,ICAM1,573
IL7,ICAM1,573
KDR,ICAM1,623
KDR,ICAM1,623
FGF2,ICAM1,604
FGF2,ICAM1,604
STAT3,ICAM1,962
STAT3,ICAM1,962
CD4,ZAP70,991
CD4,ZAP70,991
CSK,ZAP70,940
CSK,ZAP70,940
PIK3R2,ZAP70,887
PIK3R2,ZAP70,887
IL2,ZAP70,684
IL2,ZAP70,684
MAPK14,ZAP70,850
MAPK14,ZAP70,850
IL4,ZAP70,531
IL4,ZAP70,531
PLCG1,ZAP70,981
PLCG1,ZAP70,981
RAC2,ZAP70,507
RAC2,ZAP70,507
PIK3R3,ZAP70,833
PIK3R3,ZAP70,833
PIK3CA,ZAP70,844
PIK3CA,ZAP70,844
CBL,ZAP70,999
CBL,ZAP70,999
STAT3,ZAP70,514
STAT3,ZAP70,514
ICAM1,ZAP70,587
ICAM1,ZAP70,587
CD4,EGF,559
CD4,EGF,559
FGF4,EGF,809
FGF4,EGF,809
NGFR,EGF,778
NGFR,EGF,778
VCL,EGF,575
VCL,EGF,575
MAPK1,EGF,625
MAPK1,EGF,625
NFKBIA,EGF,504
NFKBIA,EGF,504
TIMP1,EGF,602
TIMP1,EGF,602
MMP2,EGF,671
MMP2,EGF,671
CSK,EGF,945
CSK,EGF,945
TGFB1,EGF,881
TGFB1,EGF,881
EPOR,EGF,707
EPOR,EGF,707
HGF,EGF,865
HGF,EGF,865
SERPINE1,EGF,573
SERPINE1,EGF,573
CSF3,EGF,654
CSF3,EGF,654
CCL2,EGF,681
CCL2,EGF,681
IL2,EGF,615
IL2,EGF,615
CCND1,EGF,727
CCND1,EGF,727
CDKN1B,EGF,509
CDKN1B,EGF,509
IFNG,EGF,607
IFNG,EGF,607
GAPDH,EGF,787
GAPDH,EGF,787
NANOG,EGF,682
NANOG,EGF,682
MAPK14,EGF,562
MAPK14,EGF,562
HBEGF,EGF,881
HBEGF,EGF,881
IL4,EGF,635
IL4,EGF,635
IL5,EGF,558
IL5,EGF,558
PLEK,EGF,527
PLEK,EGF,527
FGF23,EGF,685
FGF23,EGF,685
PLCG1,EGF,982
PLCG1,EGF,982
SNAI1,EGF,693
SNAI1,EGF,693
EREG,EGF,699
EREG,EGF,699
BMP4,EGF,664
BMP4,EGF,664
SOX9,EGF,577
SOX9,EGF,577
LIF,EGF,702
LIF,EGF,702
RAF1,EGF,636
RAF1,EGF,636
EPO,EGF,540
EPO,EGF,540
KRAS,EGF,977
KRAS,EGF,977
PDGFRA,EGF,901
PDGFRA,EGF,901
CDK4,EGF,573
CDK4,EGF,573
MDM2,EGF,506
MDM2,EGF,506
POU5F1,EGF,699
POU5F1,EGF,699
THBS1,EGF,591
THBS1,EGF,591
CDH1,EGF,984
CDH1,EGF,984
PDGFRB,EGF,921
PDGFRB,EGF,921
FLT4,EGF,800
FLT4,EGF,800
SMAD2,EGF,664
SMAD2,EGF,664
AXIN1,EGF,522
AXIN1,EGF,522
GAB1,EGF,944
GAB1,EGF,944
MAPK3,EGF,820
MAPK3,EGF,820
IL1A,EGF,700
IL1A,EGF,700
IL1B,EGF,710
IL1B,EGF,710
EPCAM,EGF,638
EPCAM,EGF,638
IL7,EGF,523
IL7,EGF,523
KDR,EGF,891
KDR,EGF,891
PIK3CA,EGF,958
PIK3CA,EGF,958
CBL,EGF,972
CBL,EGF,972
FGF2,EGF,959
FGF2,EGF,959
WNT5A,EGF,552
WNT5A,EGF,552
STAT3,EGF,977
STAT3,EGF,977
FGF10,EGF,836
FGF10,EGF,836
ICAM1,EGF,560
ICAM1,EGF,560
FGF4,ERBB3,661
FGF4,ERBB3,661
CSK,ERBB3,695
CSK,ERBB3,695
PIK3R2,ERBB3,990
PIK3R2,ERBB3,990
HGF,ERBB3,910
HGF,ERBB3,910
CCND1,ERBB3,635
CCND1,ERBB3,635
GAPDH,ERBB3,507
GAPDH,ERBB3,507
HBEGF,ERBB3,843
HBEGF,ERBB3,843
FGF23,ERBB3,618
FGF23,ERBB3,618
PLCG1,ERBB3,942
PLCG1,ERBB3,942
EREG,ERBB3,983
EREG,ERBB3,983
KRAS,ERBB3,983
KRAS,ERBB3,983
CDK4,ERBB3,538
CDK4,ERBB3,538
MDM2,ERBB3,563
MDM2,ERBB3,563
CDH1,ERBB3,680
CDH1,ERBB3,680
FLT4,ERBB3,536
FLT4,ERBB3,536
PIK3R3,ERBB3,918
PIK3R3,ERBB3,918
GAB1,ERBB3,875
GAB1,ERBB3,875
MAPK3,ERBB3,531
MAPK3,ERBB3,531
EPCAM,ERBB3,527
EPCAM,ERBB3,527
AKT3,ERBB3,580
AKT3,ERBB3,580
KDR,ERBB3,529
KDR,ERBB3,529
PIK3CA,ERBB3,990
PIK3CA,ERBB3,990
CBL,ERBB3,821
CBL,ERBB3,821
FGF2,ERBB3,751
FGF2,ERBB3,751
STAT3,ERBB3,666
STAT3,ERBB3,666
FGF10,ERBB3,665
FGF10,ERBB3,665
EGF,ERBB3,999
EGF,ERBB3,999
MAPK1,RB1,941
MAPK1,RB1,941
CCND1,RB1,998
CCND1,RB1,998
CDKN1B,RB1,965
CDKN1B,RB1,965
GAPDH,RB1,518
GAPDH,RB1,518
MAPK14,RB1,986
MAPK14,RB1,986
RAF1,RB1,990
RAF1,RB1,990
KRAS,RB1,529
KRAS,RB1,529
CCNB1,RB1,799
CCNB1,RB1,799
CDK4,RB1,999
CDK4,RB1,999
MDM2,RB1,998
MDM2,RB1,998
MAPK3,RB1,946
MAPK3,RB1,946
EP300,RB1,990
EP300,RB1,990
PIK3CA,RB1,504
PIK3CA,RB1,504
STAT3,RB1,502
STAT3,RB1,502
VCL,PXN,999
VCL,PXN,999
MAPK1,PXN,983
MAPK1,PXN,983
CSK,PXN,999
CSK,PXN,999
GAPDH,PXN,567
GAPDH,PXN,567
HBEGF,PXN,912
HBEGF,PXN,912
PLEK,PXN,603
PLEK,PXN,603
PLCG1,PXN,565
PLCG1,PXN,565
EREG,PXN,901
EREG,PXN,901
RAC2,PXN,705
RAC2,PXN,705
RAF1,PXN,589
RAF1,PXN,589
KRAS,PXN,509
KRAS,PXN,509
CDH1,PXN,651
CDH1,PXN,651
FLT4,PXN,929
FLT4,PXN,929
GAB1,PXN,942
GAB1,PXN,942
MAPK3,PXN,970
MAPK3,PXN,970
KDR,PXN,950
KDR,PXN,950
PIK3CA,PXN,920
PIK3CA,PXN,920
CBL,PXN,967
CBL,PXN,967
STAT3,PXN,981
STAT3,PXN,981
ZAP70,PXN,660
ZAP70,PXN,660
EGF,PXN,959
EGF,PXN,959
FGF4,FGF7,577
FGF4,FGF7,577
NGFR,FGF7,673
NGFR,FGF7,673
MAPK1,FGF7,922
MAPK1,FGF7,922
TGFB1,FGF7,514
TGFB1,FGF7,514
PIK3R2,FGF7,500
PIK3R2,FGF7,500
HGF,FGF7,835
HGF,FGF7,835
HBEGF,FGF7,620
HBEGF,FGF7,620
FGF23,FGF7,598
FGF23,FGF7,598
PLCG1,FGF7,710
PLCG1,FGF7,710
BMP4,FGF7,713
BMP4,FGF7,713
SOX9,FGF7,518
SOX9,FGF7,518
LIF,FGF7,507
LIF,FGF7,507
KRAS,FGF7,923
KRAS,FGF7,923
PDGFRA,FGF7,782
PDGFRA,FGF7,782
PDGFRB,FGF7,788
PDGFRB,FGF7,788
FLT4,FGF7,768
FLT4,FGF7,768
GAB1,FGF7,539
GAB1,FGF7,539
MAPK3,FGF7,937
MAPK3,FGF7,937
IL1A,FGF7,794
IL1A,FGF7,794
IL1B,FGF7,539
IL1B,FGF7,539
KDR,FGF7,833
KDR,FGF7,833
PIK3CA,FGF7,536
PIK3CA,FGF7,536
CBL,FGF7,619
CBL,FGF7,619
FGF2,FGF7,618
FGF2,FGF7,618
EGF,FGF7,859
EGF,FGF7,859
ERBB3,FGF7,671
ERBB3,FGF7,671
VCL,IQGAP1,726
VCL,IQGAP1,726
MAPK1,IQGAP1,983
MAPK1,IQGAP1,983
CSK,IQGAP1,568
CSK,IQGAP1,568
MAPK14,IQGAP1,551
MAPK14,IQGAP1,551
RAC2,IQGAP1,981
RAC2,IQGAP1,981
RAF1,IQGAP1,981
RAF1,IQGAP1,981
KRAS,IQGAP1,835
KRAS,IQGAP1,835
CDH1,IQGAP1,999
CDH1,IQGAP1,999
MAPK3,IQGAP1,971
MAPK3,IQGAP1,971
KDR,IQGAP1,997
KDR,IQGAP1,997
PIK3CA,IQGAP1,553
PIK3CA,IQGAP1,553
PXN,IQGAP1,743
PXN,IQGAP1,743
VCL,CDH2,811
VCL,CDH2,811
TIMP1,CDH2,558
TIMP1,CDH2,558
MMP2,CDH2,731
MMP2,CDH2,731
CSK,CDH2,529
CSK,CDH2,529
TGFB1,CDH2,589
TGFB1,CDH2,589
HGF,CDH2,653
HGF,CDH2,653
CCND1,CDH2,705
CCND1,CDH2,705
GAPDH,CDH2,757
GAPDH,CDH2,757
NANOG,CDH2,678
NANOG,CDH2,678
MAPK14,CDH2,730
MAPK14,CDH2,730
SNAI1,CDH2,882
SNAI1,CDH2,882
SOX9,CDH2,572
SOX9,CDH2,572
KRAS,CDH2,529
KRAS,CDH2,529
CDK4,CDH2,519
CDK4,CDH2,519
POU5F1,CDH2,683
POU5F1,CDH2,683
CDH1,CDH2,740
CDH1,CDH2,740
SMAD2,CDH2,691
SMAD2,CDH2,691
AXIN1,CDH2,993
AXIN1,CDH2,993
MAPK3,CDH2,600
MAPK3,CDH2,600
EPCAM,CDH2,668
EPCAM,CDH2,668
PIK3CA,CDH2,946
PIK3CA,CDH2,946
FGF2,CDH2,637
FGF2,CDH2,637
WNT5A,CDH2,584
WNT5A,CDH2,584
STAT3,CDH2,607
STAT3,CDH2,607
EGF,CDH2,687
EGF,CDH2,687
PXN,CDH2,532
PXN,CDH2,532
IQGAP1,CDH2,660
IQGAP1,CDH2,660
CD4,TP53,671
CD4,TP53,671
TNFRSF1A,TP53,569
TNFRSF1A,TP53,569
NGFR,TP53,954
NGFR,TP53,954
VCL,TP53,518
VCL,TP53,518
MAPK1,TP53,991
MAPK1,TP53,991
NFKBIA,TP53,925
NFKBIA,TP53,925
TIMP1,TP53,520
TIMP1,TP53,520
MMP2,TP53,676
MMP2,TP53,676
TGFB1,TP53,729
TGFB1,TP53,729
HGF,TP53,580
HGF,TP53,580
SERPINE1,TP53,570
SERPINE1,TP53,570
CCL2,TP53,644
CCL2,TP53,644
IL2,TP53,667
IL2,TP53,667
CCND1,TP53,911
CCND1,TP53,911
CDKN1B,TP53,953
CDKN1B,TP53,953
IFNG,TP53,657
IFNG,TP53,657
GAPDH,TP53,901
GAPDH,TP53,901
NANOG,TP53,695
NANOG,TP53,695
MAPK14,TP53,995
MAPK14,TP53,995
IL4,TP53,509
IL4,TP53,509
NR3C1,TP53,979
NR3C1,TP53,979
SNAI1,TP53,996
SNAI1,TP53,996
SOX9,TP53,556
SOX9,TP53,556
RAF1,TP53,607
RAF1,TP53,607
EPO,TP53,500
EPO,TP53,500
KRAS,TP53,919
KRAS,TP53,919
CCNB1,TP53,839
CCNB1,TP53,839
PDGFRA,TP53,712
PDGFRA,TP53,712
CDK4,TP53,936
CDK4,TP53,936
MDM2,TP53,999
MDM2,TP53,999
POU5F1,TP53,726
POU5F1,TP53,726
THBS1,TP53,606
THBS1,TP53,606
CDH1,TP53,809
CDH1,TP53,809
PDGFRB,TP53,605
PDGFRB,TP53,605
SMAD2,TP53,998
SMAD2,TP53,998
AXIN1,TP53,851
AXIN1,TP53,851
MAPK3,TP53,981
MAPK3,TP53,981
EP300,TP53,999
EP300,TP53,999
IL1A,TP53,645
IL1A,TP53,645
IL1B,TP53,689
IL1B,TP53,689
EPCAM,TP53,620
EPCAM,TP53,620
AKT3,TP53,955
AKT3,TP53,955
KDR,TP53,697
KDR,TP53,697
PIK3CA,TP53,904
PIK3CA,TP53,904
FGF2,TP53,674
FGF2,TP53,674
STAT3,TP53,887
STAT3,TP53,887
ICAM1,TP53,568
ICAM1,TP53,568
ZAP70,TP53,528
ZAP70,TP53,528
EGF,TP53,766
EGF,TP53,766
ERBB3,TP53,667
ERBB3,TP53,667
RB1,TP53,990
RB1,TP53,990
PXN,TP53,592
PXN,TP53,592
CDH2,TP53,627
CDH2,TP53,627
CD4,ERBB2,632
CD4,ERBB2,632
FGF4,ERBB2,724
FGF4,ERBB2,724
MAPK1,ERBB2,502
MAPK1,ERBB2,502
MMP2,ERBB2,615
MMP2,ERBB2,615
CSK,ERBB2,575
CSK,ERBB2,575
TGFB1,ERBB2,568
TGFB1,ERBB2,568
PIK3R2,ERBB2,973
PIK3R2,ERBB2,973
HGF,ERBB2,890
HGF,ERBB2,890
SERPINE1,ERBB2,557
SERPINE1,ERBB2,557
IL2,ERBB2,604
IL2,ERBB2,604
CCND1,ERBB2,885
CCND1,ERBB2,885
CDKN1B,ERBB2,603
CDKN1B,ERBB2,603
GAPDH,ERBB2,782
GAPDH,ERBB2,782
HBEGF,ERBB2,970
HBEGF,ERBB2,970
FGF23,ERBB2,633
FGF23,ERBB2,633
PLCG1,ERBB2,989
PLCG1,ERBB2,989
SNAI1,ERBB2,643
SNAI1,ERBB2,643
EREG,ERBB2,963
EREG,ERBB2,963
KRAS,ERBB2,992
KRAS,ERBB2,992
CCNB1,ERBB2,616
CCNB1,ERBB2,616
PDGFRA,ERBB2,633
PDGFRA,ERBB2,633
CDK4,ERBB2,503
CDK4,ERBB2,503
MDM2,ERBB2,662
MDM2,ERBB2,662
POU5F1,ERBB2,512
POU5F1,ERBB2,512
CDH1,ERBB2,868
CDH1,ERBB2,868
PDGFRB,ERBB2,688
PDGFRB,ERBB2,688
FLT4,ERBB2,600
FLT4,ERBB2,600
PIK3R3,ERBB2,921
PIK3R3,ERBB2,921
GAB1,ERBB2,905
GAB1,ERBB2,905
MAPK3,ERBB2,544
MAPK3,ERBB2,544
EP300,ERBB2,531
EP300,ERBB2,531
IL1B,ERBB2,575
IL1B,ERBB2,575
EPCAM,ERBB2,753
EPCAM,ERBB2,753
KDR,ERBB2,570
KDR,ERBB2,570
PIK3CA,ERBB2,988
PIK3CA,ERBB2,988
CBL,ERBB2,994
CBL,ERBB2,994
FGF2,ERBB2,824
FGF2,ERBB2,824
WNT5A,ERBB2,548
WNT5A,ERBB2,548
STAT3,ERBB2,993
STAT3,ERBB2,993
FGF10,ERBB2,714
FGF10,ERBB2,714
EGF,ERBB2,999
EGF,ERBB2,999
ERBB3,ERBB2,992
ERBB3,ERBB2,992
PXN,ERBB2,699
PXN,ERBB2,699
FGF7,ERBB2,715
FGF7,ERBB2,715
IQGAP1,ERBB2,872
IQGAP1,ERBB2,872
CDH2,ERBB2,766
CDH2,ERBB2,766
TP53,ERBB2,889
TP53,ERBB2,889
TNFRSF1A,RPS27A,927
TNFRSF1A,RPS27A,927
FGF4,RPS27A,600
FGF4,RPS27A,600
NGFR,RPS27A,900
NGFR,RPS27A,900
NFKBIA,RPS27A,911
NFKBIA,RPS27A,911
TGFB1,RPS27A,600
TGFB1,RPS27A,600
HGF,RPS27A,901
HGF,RPS27A,901
CCND1,RPS27A,716
CCND1,RPS27A,716
CDKN1B,RPS27A,730
CDKN1B,RPS27A,730
GAPDH,RPS27A,564
GAPDH,RPS27A,564
HBEGF,RPS27A,622
HBEGF,RPS27A,622
FGF23,RPS27A,600
FGF23,RPS27A,600
EREG,RPS27A,600
EREG,RPS27A,600
RAF1,RPS27A,908
RAF1,RPS27A,908
KRAS,RPS27A,918
KRAS,RPS27A,918
CCNB1,RPS27A,643
CCNB1,RPS27A,643
MDM2,RPS27A,998
MDM2,RPS27A,998
CDH1,RPS27A,625
CDH1,RPS27A,625
SMAD2,RPS27A,767
SMAD2,RPS27A,767
AXIN1,RPS27A,788
AXIN1,RPS27A,788
EP300,RPS27A,751
EP300,RPS27A,751
CBL,RPS27A,656
CBL,RPS27A,656
FGF2,RPS27A,632
FGF2,RPS27A,632
FGF10,RPS27A,600
FGF10,RPS27A,600
EGF,RPS27A,640
EGF,RPS27A,640
ERBB3,RPS27A,650
ERBB3,RPS27A,650
RB1,RPS27A,907
RB1,RPS27A,907
FGF7,RPS27A,602
